wav_filename,wav_filesize,transcript
sm1_06_070.wav,99116,hapag lloyd three five five one rhein radar identified
sm1_06_059.wav,101420,k l m three hundred kilo rhein one two seven three seven
sm1_06_073.wav,187820,alitalia four eight seven roger identified
sm1_06_050.wav,123308,lufthansa four six five two climb flight level three three zero
sm1_06_025.wav,123308,sobelair two five five seven contact rhein one three two decimal four
sm1_06_049.wav,267308,alitalia four zero one rhein radar identified climb ah flight level ah two nine zero
sm1_06_060.wav,129068,jet set one four two nine contact rhein one two seven three seven
sm1_06_159.wav,93356,thank you yeah have a nice evening
sm1_06_042.wav,103724,p s a five two six hotel rhein radar identified
sm1_06_124.wav,108332,alitalia two nine two turn left by ten degrees
sm1_06_015.wav,116396,jet set eight one seven rhein radar identified
sm1_06_097.wav,131372,lufthansa four four one six contact zurich one three four decimal six
sm1_06_131.wav,102572,sabena eight zero one turn right by one five degrees
sm1_06_129.wav,115244,speedbird two two three rhein radar one two seven decimal three seven
sm1_06_087.wav,65708,roger and how do you read now
sm1_06_154.wav,121004,alitalia one four nine zurich one three four decimal six
sm1_06_148.wav,99116,alitalia one five seven turn right to trasadingen
sm1_06_157.wav,103724,alitalia two nine two turn left to nattenheim
sm1_06_057.wav,119852,lufthansa four six five two set course to trasadingen
sm1_06_143.wav,162476,britannia two three six alfa contact ah zurich one three three decimal four
sm1_06_099.wav,154412,delta india charlie papa alfa contact milano one three four decimal five two
sm1_06_047.wav,118700,sabena seven eight one ah guten tag identified
sm1_06_091.wav,63404,contact rhein one three two four
sm1_06_115.wav,101420,alitalia two nine two rhein radar identified
sm1_06_107.wav,119852,alitalia four eight seven contact zurich one three four decimal six
sm1_06_149.wav,127916,sabena eight two six alfa turn left by ten degrees
sm1_06_002.wav,133676,hapag lloyd six five three contact zurich one three four decimal six
sm1_06_085.wav,100268,k l m two six four left turn to nattenheim
sm1_06_063.wav,130220,onur air three eight eight contact ah rhein one three two decimal four
sm1_06_017.wav,132524,leisure six zero two four contact rhein one two seven decimal three seven
sm1_06_064.wav,101420,britannia triple two alfa rhein radar identified
sm1_06_126.wav,86444,sabena eight two six alfa rhein radar identified
sm1_06_023.wav,110636,onur air nine eight nine contact rhein one two seven decimal three seven
sm1_06_018.wav,86444,air malta zero zero four rhein radar identified
sm1_06_006.wav,110636,alitalia one one seven guten tag identified
sm1_06_055.wav,109484,lufthansa four six five two turn left by one five degrees
sm1_06_153.wav,117548,sabena eight zero one contact zurich one three four decimal six
sm1_06_038.wav,102572,netherlands air force four one four rhein radar identified
sm1_06_051.wav,87596,lufthansa four six five two set course direct trasadingen
sm1_06_036.wav,115244,okay i got you now in radar contact two six four
sm1_06_104.wav,79532,spair two two three guten tag identified
sm1_06_069.wav,259244,lufthansa four four one six rhein radar identified maintain your present heading and climb flight level two nine zero
sm1_06_111.wav,110636,britannia two three six alfa rhein radar identified
sm1_06_094.wav,125612,britannia triple two alfa contact rhein one three two decimal four
sm1_06_007.wav,129068,delta sierra alfa contact rhein one two seven decimal three seven
sm1_02_098.wav,103724,netherlands air force three five rhein radar identified
sm1_02_045.wav,110636,sabena eight three two rhein radar identified
sm1_02_015.wav,132524,foxtrot sierra india contact zurich one three four decimal six
sm1_02_037.wav,111788,k l m two six four rhein radar identified
sm1_02_152.wav,155564,delta india mike lima lima contact milano one three four decimal five two
sm1_02_078.wav,187820,sierra alfa foxtrot one one two non r v s m you are identified
sm1_02_149.wav,170540,europa three six three contact rhein one two seven decimal three seven
sm1_02_124.wav,115244,lufthansa three five five six climb flight level three one zero
sm1_02_059.wav,80684,german air force five eight five report heading
sm1_02_077.wav,119852,affirm four zero one climb flight level three one zero
sm1_02_001.wav,100268,foxtrot sierra india climb flight level three one zero
sm1_02_161.wav,111788,hapag lloyd one three seven rhein identified
sm1_02_051.wav,93356,netherlands air force one four rhein radar identified
sm1_02_146.wav,129068,lufthansa three six three eight climb flight level three one zero
sm1_02_060.wav,147500,roger left turn heading three six zero for separation for about three minutes
sm1_02_147.wav,126764,alitalia two nine two left turn to november tango mike
sm1_02_109.wav,117548,k l m two six four rhein one two seven decimal three seven
sm1_02_052.wav,125612,alitalia one one seven contact zurich one three three decimal four
sm1_02_047.wav,137132,transwede one zero seven contact zurich one three four decimal six
sm1_02_143.wav,148652,netherlands air force three five contact rhein one three two decimal four
sm1_02_120.wav,36908,check radio
sm1_02_157.wav,133676,sabena nine three six nine zurich radar one three four decimal six
sm1_02_115.wav,238508,lufthansa three five five six rhein radar identified climb flight level two nine zero and turn left by ten degrees
sm1_02_046.wav,124460,olympic one four four contact rhein one three two decimal four
sm1_02_014.wav,117548,leisure six zero two four rhein identified
sm1_02_102.wav,126764,sierra alfa foxtrot one one two set course to november tango mike
sm1_02_125.wav,129068,alitalia four eight seven contact zurich one three four decimal six
sm1_02_116.wav,117548,alitalia two nine two rhein radar identified
sm1_02_064.wav,97964,sobelair two five five seven rhein do you still read
sm1_02_128.wav,123308,midland seven two zero direct to november tango mike
sm1_02_106.wav,112940,p s a five zero two hotel set course to kilo papa tango
sm1_02_095.wav,92204,four four one six climb flight level three one zero
sm1_02_135.wav,115244,alitalia one five seven rhein radar identified
sm1_02_105.wav,109484,k l m two six four turn left to november tango mike
sm1_02_061.wav,161324,and five eight five you are blocked out confirm heading three six zero i'll call you back for right turn again
sm1_02_039.wav,110636,morning sabena seven eight one six rhein radar identified
sm1_02_136.wav,126764,lufthansa three six three eight identified climb flight level two seven zero
sm1_02_122.wav,104876,sabena nine three six nine rhein radar identified
sm1_02_003.wav,152108,hapag lloyd six five three rhein identified climb flight level two seven zero
sm1_02_017.wav,95660,transwede one zero seven rhein identified
sm1_02_090.wav,134828,lufthansa four four one six climb flight level two nine zero
sm1_02_087.wav,88748,speedbird one two four rhein radar identified
sm1_02_119.wav,108332,lufthansa three five five six set course to trasadingen
sm1_02_004.wav,169388,swissair nine three five two contact rhein on one two seven three seven
sm1_02_141.wav,95660,britannia two three six alfa turn right to trasadingen
sm1_02_158.wav,114092,alitalia four six five rhein radar identified
sm1_02_056.wav,77228,alitalia four eight five rhein identified
sm1_02_086.wav,94508,p s a four zero two hotel guten tag identified
sm1_02_162.wav,57644,yeah same to you
sm1_02_100.wav,137132,europa three six three rhein radar identified
sm1_02_118.wav,171692,midland seven two zero climb flight level three four zero turn right by ten degrees
sm1_02_019.wav,157868,georgia air three correction zero three seven rhein identified
sm1_02_081.wav,184364,lufthansa four four one six ah rhein identified turn right by one five degrees
sm1_02_127.wav,130220,delta papa alfa milano radar one three four five two
sm1_02_159.wav,124460,alitalia two nine two contact rhein one two seven three seven
sm1_02_020.wav,92204,olympic one four four rhein identified
sm1_02_104.wav,78380,cleared level three four zero
sm1_02_042.wav,132524,jet set eight one seven contact rhein one two seven decimal three seven
sm1_02_130.wav,111788,alitalia one four nine rhein radar identified
sm1_02_055.wav,191276,to charlie oscar romeo november alfa corna thereafter november tango mike
sm1_02_145.wav,86444,jet set four nine seven rhein radar identified
sm1_02_012.wav,146348,lufthansa eight two six eight zurich radar one three four decimal six
sm1_02_133.wav,130220,midland seven two zero contact rhein one two seven decimal three seven
sm1_02_008.wav,100268,hapag lloyd six five three report rate of climb
sm1_02_054.wav,127916,k l m two six four proceed via corna to nattenheim
sm1_02_035.wav,124460,and german air force five eight five confirm non r v s m equipped
sm1_02_058.wav,132524,jet set one four two nine contact rhein one two seven three seven
sm1_02_112.wav,130220,speedbird one two four contact rhein one two seven decimal three seven
sm1_02_049.wav,176300,air malta zero zero four descend to flight level three hundred rate one thousand five hundred or more
sm1_02_096.wav,144044,sierra alfa foxtrot one one two for separation climb flight level three three zero
sm1_02_027.wav,177452,transwede one zero seven climb flight level three one zero further climb after karlsruhe
sm1_02_101.wav,127916,belstar five two six hotel rhein radar one three two decimal four
sm1_02_016.wav,123308,transwede one zero one zurich one three three decimal four
sm1_02_067.wav,131372,sabena eight three two rhein radar one two seven three seven
sm1_02_111.wav,159020,britannia triple two alfa contact rhein one three two decimal four
sm1_02_155.wav,169388,alitalia four one three rhein radar identified climb flight level two five zero
sm1_02_053.wav,126764,sobelair two five five seven contact rhein one three two decimal four
sm1_02_088.wav,78380,alitalia four eight seven rhein radar identified
sm1_02_009.wav,25388,roger
sm1_02_132.wav,89900,sabena eight zero one rhein radar identified
sm1_02_011.wav,132524,sabena eight three eight contact rhein one two seven decimal three seven
sm1_02_099.wav,104876,oscar oscar papa hotel india rhein radar identified
sm1_02_151.wav,121004,alitalia one four nine direct tango romeo alfa
sm1_02_080.wav,117548,hapag lloyd three five five one rhein radar identified
sm1_02_093.wav,115244,alitalia four eight five zurich one three three decimal four
sm1_02_131.wav,148652,oscar oscar papa hotel india contact rhein one three two decimal four
sm1_02_005.wav,145196,foxtrot sierra india climb flight level three three zero set course trasadingen
sm1_02_079.wav,153260,swissair four eight eight contact rhein on one three two decimal four please
sm1_02_138.wav,89900,alitalia one five seven report heading
sm1_02_117.wav,94508,midland seven two zero rhein radar identified
sm1_02_089.wav,86444,india mike lima lima guten tag identified
sm1_02_113.wav,122156,turkish five one five rhein radar one two seven three seven
sm1_02_097.wav,86444,turkish five one five rhein radar identified
sm1_02_110.wav,123308,lufthansa four four one six contact zurich one three four decimal six
sm1_02_007.wav,106028,malaysian two rhein identified
sm1_02_160.wav,111788,alitalia one five seven turn right to trasadingen
sm1_07_167.wav,65708,okay we're finished thank you have a nice weekend
sm1_07_075.wav,106028,alitalia four eight five rhein radar identified
sm1_07_106.wav,114092,oscar oscar papa hotel india rhein radar identified
sm1_07_109.wav,118700,turkish five one five rhein radar identified
sm1_07_060.wav,109484,olympic one four four contact rhein one three two decimal four
sm1_07_051.wav,116396,georgia zero three seven contact rhein one two seven decimal three seven
sm1_07_161.wav,138284,lufthansa three five five six contact zurich one three four decimal six
sm1_07_113.wav,121004,sierra alfa fox one one two turn left heading three one zero
sm1_07_081.wav,134828,air malta zero zero four contact rhein one two seven decimal three seven
sm1_07_138.wav,164780,sabena eight zero one ah rhein identified
sm1_07_111.wav,95660,lufthansa four four one six right turn heading one eight zero
sm1_07_062.wav,148652,aero lloyd five two eight contact zurich on one three three decimal four
sm1_07_030.wav,78380,aero lloyd five two eight rhein identified
sm1_07_121.wav,131372,turkish five one five contact rhein one two seven decimal three seven
sm1_07_001.wav,126764,p s a eight one zero contact zurich one three three decimal four
sm1_07_153.wav,10412,yeah
sm1_07_041.wav,146348,leisure six zero two four contact rhein one two seven decimal three seven
sm1_07_021.wav,134828,swissair five one zero contact rhein one two seven decimal three seven
sm1_07_096.wav,124460,netherlands air force four one four climb flight level three three zero
sm1_07_108.wav,112940,netherlands three five rhein radar identified
sm1_07_077.wav,108332,three hundred kilo rhein radar one two seven decimal three seven
sm1_07_098.wav,80684,singa one one two rhein radar identified
sm1_07_142.wav,116396,speedbird two two three contact rhein one two seven three seven
sm1_07_105.wav,96812,hapag lloyd three five five one rhein radar identified
sm1_07_100.wav,150956,lufthansa four four one six rhein radar identified turn ten degrees left i'll call you back for higher
sm1_07_087.wav,109484,netherlands four one four turn left to trasadingen
sm1_07_128.wav,100268,alitalia two nine two rhein radar identified
sm1_07_028.wav,107180,hapag lloyd six five three set course trasadingen
sm1_07_038.wav,122156,malaysian two contact rhein one two seven decimal three seven
sm1_07_012.wav,96812,transwede one zero one climb flight level three eight zero
sm1_07_036.wav,91052,sobelair two five five seven rhein radar identified
sm1_07_154.wav,144044,alitalia one five seven rhein radar identified
sm1_07_068.wav,152108,transwede one zero seven contact ah zurich one three four decimal six
sm1_07_063.wav,160172,jet set eight one seven contact ah rhein one two seven decimal three seven
sm1_07_137.wav,112940,alitalia one four nine rhein radar identified
sm1_07_130.wav,132524,sabena eight two six alfa rhein radar identified
sm1_07_037.wav,131372,india tango alfa sierra alfa contact rhein one two seven decimal three seven
sm1_07_134.wav,102572,lufthansa three five five six turn right to trasadingen
sm1_07_151.wav,116396,netherlands three five contact rhein one three two decimal four
sm1_07_131.wav,137132,hapag lloyd three five five one contact zurich one three three decimal four
sm1_07_071.wav,126764,alitalia one one seven contact zurich one three three decimal four
sm1_07_124.wav,112940,p s a five zero two hotel contact
sm1_07_114.wav,127916,alitalia four zero one contact zurich one three four decimal six
sm1_07_049.wav,88748,jet set eight one seven rhein radar identified
sm1_07_048.wav,109484,olympic one four four proceed direct to kempten
sm1_07_047.wav,119852,air malta zero zero four rhein radar identified direct to frankfurt
sm1_07_163.wav,140588,to confirm sabena eight zero one you are passing three one zero
sm1_07_158.wav,146348,europa three six three contact rhein one two seven decimal three seven
sm1_07_073.wav,163628,netherlands four one four turn ten degrees to the right for separation
sm1_07_043.wav,167084,k l m three hundred kilo rhein radar identified for shortcut turn ten degrees left
sm1_07_104.wav,107180,lufthansa four four one six climb flight level two nine zero
sm1_07_031.wav,145196,lufthansa eight two six eight contact zurich one three four decimal six
sm1_07_117.wav,202796,singa one one two turn left to nattenheim contact rhein one two seven three seven bye
sm1_07_127.wav,118700,british midland seven two zero rhein radar identified
sm1_07_159.wav,210860,lufthansa three six three eight rhein radar identified climb flight level three hundred
sm1_07_129.wav,100268,britannia two three six alfa rhein radar identified
sm1_07_070.wav,82988,onur air three eight eight rhein radar identified
sm1_07_007.wav,95660,transwede one zero one rhein radar identified
sm1_07_069.wav,153260,aero lloyd five nine zero rhein radar identified climb flight level three hundred
sm1_07_146.wav,79532,speedbird two two three are you still with me
sm1_07_152.wav,84140,sabena eight zero one turn ten degrees right
sm1_07_119.wav,153260,europa three six three rhein radar identified proceed direct to frankfurt
sm1_07_136.wav,121004,alitalia four eight seven contact zurich one three four decimal six
sm1_07_112.wav,111788,aero lloyd five one seven rhein radar identified
sm1_07_116.wav,206252,lufthansa four four one six climb flight level three hundred set course to trasadingen
sm1_07_042.wav,106028,georgia zero three seven rhein radar identified
sm1_07_083.wav,133676,sabena eight three two contact rhein one two seven decimal three seven
sm1_07_027.wav,97964,malaysian two rhein identified
sm1_07_150.wav,127916,oscar hotel india contact rhein one three two decimal four
sm1_07_065.wav,148652,sobelair two five five seven contact rhein one three two decimal four
sm1_07_122.wav,260396,lufthansa three five five six rhein radar identified maintain your present heading and climb flight level two nine zero
sm1_07_107.wav,118700,alitalia four eight seven rhein radar identified
sm1_07_061.wav,175148,jet set one four two nine climb flight level three six zero set course to november tango mike
sm1_07_058.wav,106028,german air force five eight five set course direct to frankfurt
sm1_07_144.wav,130220,speedbird two two three contact rhein one two seven decimal three seven
sm1_07_148.wav,81836,midland seven two zero how do you read
sm1_07_141.wav,13868,yeah
sm1_07_166.wav,89900,okay ah the computer is standing still i think
sm1_07_026.wav,176300,foxtrot sierra india climb flight level two nine zero rate one thousand five hundred or more
sm1_07_044.wav,103724,onur air nine eight nine rhein radar identified
sm1_07_092.wav,116396,britannia triple two alfa rhein radar identified
sm1_07_095.wav,116396,onur air three eight eight contact rhein one three two decimal four
sm1_07_156.wav,76076,delta disregard
sm1_07_033.wav,123308,transwede one zero one contact zurich one three three decimal four
sm1_07_133.wav,36908,identified
sm1_07_101.wav,92204,speedbird one two four rhein radar identified
sm1_07_115.wav,111788,alitalia four eight five zurich one three three decimal four
sm1_07_099.wav,109484,singa one one two non r v s m ah is confirmed
sm1_07_097.wav,131372,lufthansa four six five two contact zurich one three four decimal six
sm1_07_078.wav,85292,p s a five two six hotel rhein radar identified
sm1_07_080.wav,102572,alitalia four zero one climb flight level three hundred
sm1_07_162.wav,126764,sabena eight zero one confirm you're climbing flight level three four zero
sm1_07_059.wav,112940,k l m two six four rhein radar identified
sm1_07_126.wav,135980,lufthansa four four one six contact zurich one three four decimal six
sm1_07_029.wav,104876,constellation two two five one rhein radar identified
sm1_07_055.wav,131372,aero lloyd five two eight contact zurich one three three decimal four
sm1_01_046.wav,93356,transwede one zero seven rhein identified
sm1_01_160.wav,133676,lufthansa three six three eight climb flight level three three zero
sm1_01_161.wav,135980,speedbird three eight nine climb flight level three one zero
sm1_01_128.wav,112940,midland seven two zero turn right by one five degrees
sm1_01_037.wav,65708,roger keep this rate until reaching
sm1_01_073.wav,111788,alitalia four eight five rhein identified
sm1_01_074.wav,88748,viva five eight five request heading
sm1_01_115.wav,142892,lufthansa four four one six contact zurich one three four decimal six
sm1_01_023.wav,134828,swissair nine three five two rhein one two seven decimal three seven
sm1_01_130.wav,135980,britannia two three six alfa rhein radar identified
sm1_01_103.wav,119852,alitalia one one nine zurich one three four decimal six
sm1_01_019.wav,132524,india tango alfa sierra alfa rhein identified
sm1_01_038.wav,131372,swissair six five two zero rhein radar do you read
sm1_01_056.wav,141740,georgia zero three seven contact rhein one two seven three seven
sm1_01_141.wav,125612,sabena nine three six nine right turn to trasadingen
sm1_01_075.wav,80684,roger right turn heading zero three zero
sm1_01_031.wav,108332,swissair six five two zero rhein do you read
sm1_01_002.wav,150956,lufthansa five three one eight contact zurich one three four decimal six
sm1_01_113.wav,155564,speedbird one two four contact rhein one two seven three seven good bye
sm1_01_148.wav,154412,delta india mike lima lima contact zurich one three four decimal six
sm1_01_142.wav,167084,lufthansa three six three eight rhein radar identified climb flight level two seven zero
sm1_01_045.wav,47276,station calling say again
sm1_01_137.wav,55340,charlie oscar alfa
sm1_01_140.wav,156716,lufthansa three five five six contact zurich one three four decimal six
sm1_01_098.wav,148652,alitalia station co ah alitalia four eight seven i got it you're identified
sm1_01_084.wav,100268,sabena seven eight one six turn left to gotil
sm1_01_014.wav,140588,speedbird one five six contact rhein one two seven three seven
sm1_01_110.wav,137132,gulf air zero zero seven contact rhein one two seven decimal three seven
sm1_01_099.wav,104876,speedbird one two four rhein identified
sm1_01_118.wav,53036,station calling say again
sm1_01_087.wav,307628,britannia triple two alfa rhein identified
sm1_01_078.wav,104876,p s a five two six hotel rhein radar identified
sm1_01_133.wav,84140,sabena eight zero one rhein identified
sm1_01_004.wav,86444,sabena four eight one rhein identified
sm1_01_010.wav,88748,sabena four eight one turn left to dinkelsbuhl
sm1_01_003.wav,137132,p s a eight one zero contact zurich one three three decimal four
sm1_01_107.wav,103724,oscar oscar papa hotel india rhein radar identified
sm1_01_096.wav,112940,alitalia four zero one climb flight level two nine zero
sm1_01_081.wav,147500,air malta zero zero four rhein radar one two seven three seven
sm1_01_123.wav,109484,lufthansa three five five six set course to trasadingen
sm1_01_006.wav,119852,india oscar kilo contact rhein one two seven three seven
sm1_01_026.wav,155564,hapag lloyd six five three climb flight level two nine zero set course trasadingen
sm1_01_162.wav,35756,thank you
sm1_01_060.wav,92204,k l m two six four rhein identified
sm1_01_111.wav,148652,europa three six three rhein radar identified proceed direct to frankfurt
sm1_01_093.wav,92204,gulf air zero zero seven rhein identified
sm1_01_083.wav,153260,sabena eight three two contact rhein one two seven three seven
sm1_01_005.wav,126764,transwede one zero one rhein identified set course trasadingen
sm1_01_119.wav,190124,sabena nine three ah six nine rhein identified
sm1_01_021.wav,132524,india sierra alfa turn one five degrees to the left
sm1_01_033.wav,112940,constellation two two five one rhein identified
sm1_01_112.wav,146348,britannia two two two alfa contact rhein one three two decimal four
sm1_01_032.wav,142892,lufthansa eight two six eight contact zurich one three four decimal six
sm1_01_052.wav,103724,air malta zero zero four rhein radar identified
sm1_01_143.wav,138284,alitalia two nine two turn left to gotil
sm1_01_036.wav,77228,foxtrot sierra india report rate of climb
sm1_01_079.wav,96812,viva five eight five turn left to frankfurt
sm1_01_015.wav,157868,foxtrot sierra india rhein identified climb flight level two six zero
sm1_01_095.wav,251180,lufthansa four four one six rhein identified stand by for higher turn ah left by one five degrees
sm1_01_114.wav,132524,turkish five one five contact rhein one two seven three seven
sm1_01_090.wav,146348,k l m two six four contact rhein one two seven three seven
sm1_01_066.wav,89900,aero lloyd five nine zero direct trasadingen
sm1_01_054.wav,107180,sobelair two five five seven request heading
sm1_01_077.wav,109484,delta india charlie papa alfa rhein radar identified
sm1_01_017.wav,82988,foxtrot sierra india report heading
sm1_01_127.wav,111788,alitalia one four nine rhein identified
sm1_01_129.wav,154412,delta india charlie papa alfa contact zurich one three four decimal six
sm1_01_085.wav,148652,viva five eight five contact rhein one two seven decimal three seven
sm1_01_035.wav,89900,foxtrot sierra india set course to trasadingen
sm1_01_070.wav,140588,k l m three hundred kilo contact rhein one two seven three seven
sm1_01_058.wav,144044,air malta zero zero four for separation descend flight level three one zero
sm1_01_071.wav,137132,transwede one zero seven contact zurich one three four decimal six
sm1_01_147.wav,187820,sabena nine three six nine turn right direct to foxtrot romeo india
sm1_01_062.wav,132524,olympic one four four contact rhein one three two decimal four
sm1_01_027.wav,65708,malaysian two rhein identified
sm1_01_069.wav,91052,alitalia one one nine rhein identified
sm1_01_105.wav,122156,netherlands air force three four identified
sm1_01_007.wav,139436,transavia three eight one zurich radar one three four decimal six
sm1_01_135.wav,138284,netherlands air force three five contact rhein one three two decimal four
sm1_01_068.wav,73772,roger identified
sm1_01_120.wav,133676,hapag lloyd three five five one contact zurich one three three decimal four
sm1_01_150.wav,226988,alitalia four one three rhein identified climb flight level two five zero set course trasadingen
sm1_01_025.wav,112940,foxtrot sierra india climb flight level two seven zero
sm1_01_092.wav,85292,belstar five zero two hotel rhein identified
sm1_01_089.wav,111788,britannia triple two alfa proceed direct to kempten
sm1_01_034.wav,130220,transwede one zero one contact zurich one three three decimal four
sm1_01_131.wav,131372,oscar oscar papa hotel india contact rhein one three two decimal four
sm1_01_040.wav,107180,olympic one four four rhein identified
sm1_01_080.wav,152108,jet set one four two nine contact rhein one two seven decimal three seven
sm1_01_030.wav,131372,sabena eight three eight contact rhein one two seven three seven
sm1_01_132.wav,106028,midland seven two zero climb flight level three five zero
sm1_01_139.wav,117548,midland seven two zero contact rhein one two seven three seven
sm1_01_102.wav,100268,lufthansa four four one six right turn to trasadingen
sm1_01_049.wav,161324,olympic one four four turn left heading one one five for separation
sm1_01_125.wav,94508,speedbird one two two guten tag identified
sm1_01_153.wav,142892,alitalia two nine two contact rhein one two seven decimal three seven
sm3_05_108.wav,134828,ah alitalia three six nine good afternoon radar contact
sm3_05_033.wav,164780,hapag lloyd one one two call rhein one two seven three seven auf wiederhoren
sm3_05_019.wav,164780,swissair nine three six zero contact rhein one two seven three seven good day
sm3_05_136.wav,126764,good afternoon scandinavian six eight seven radar contact
sm3_05_060.wav,123308,alitalia one five zero good afternoon radar contact
sm3_05_023.wav,138284,golf ah juliett india good afternoon radar contact
sm3_05_146.wav,258092,lufthansa four two one nine proceed direct to delta kilo bravo descend to flight level three one zero
sm3_05_147.wav,191276,alitalia one three five call zurich on one three four decimal six good day
sm3_05_093.wav,277676,stand by aerovic one zero six one descend now to flight level three one zero descend to flight level three one zero expedite
sm3_05_080.wav,129068,tarom three seven four proceed to karlsruhe
sm3_05_101.wav,125612,alitalia two nine one proceed direct to trasadingen
sm3_05_031.wav,179756,lufthansa three six zero four call zurich on one three four six auf wiederhoren
sm3_05_057.wav,238508,delta india mike mike echo good afternoon continue climb to flight level two nine zero
sm3_05_117.wav,226988,swissair nine three five nine contact rhein on one three two decimal four
sm3_05_161.wav,117548,delta echo charlie descend to flight level three five zero
sm3_05_032.wav,123308,saudia one zero six good afternoon radar contact
sm3_05_135.wav,297260,good afternoon aero lloyd five six two climb to flight level three one zero direct to trasadingen
sm3_05_166.wav,129068,lufthansa three five zero eight zurich one three four six
sm3_05_123.wav,117548,delta november alfa continue on present heading
sm3_05_052.wav,172844,k l m three four six contact rhein on one two seven three seven good day
sm3_05_142.wav,203948,lufthansa triple three zero good afternoon climb to flight level two nine zero
sm3_05_087.wav,152108,tarom three seven four turn further right heading one four five
sm3_05_001.wav,247724,good afternoon lufthansa three six zero four climb to flight level three one zero
sm3_05_133.wav,190124,air algerie ah two zero seven three climb to flight level three one zero
sm3_05_111.wav,130220,sunwing five two one four good afternoon radar contact
sm3_05_102.wav,110636,merair six nine four four direct to trasadingen
sm3_05_115.wav,162476,delta india mike mike echo call zurich on one three four six good day
sm3_05_014.wav,305324,speedbird one two nine roger opposite traffic at level three two zero expedite and stop descent at level two nine zero
sm3_05_106.wav,169388,tarom three seven four contact rhein on one three two decimal four good day
sm3_05_072.wav,185516,lufthansa three five five zero contact zurich on one three four decimal six
sm3_05_074.wav,215468,alfa fox bravo forty four turn left heading three one zero
sm3_05_077.wav,202796,merair six nine five two climb to flight level three one zero
sm3_05_061.wav,127916,cross air eight five eight good afternoon radar contact
sm3_05_156.wav,147500,delta echo charlie descend to flight level three seven zero
sm3_05_122.wav,154412,gulf air zero zero five call rhein one two seven three seven
sm3_05_153.wav,168236,aero lloyd five six two sorry climb to flight level three three zero
sm3_05_124.wav,117548,delta echo charlie good afternoon radar contact
sm3_05_066.wav,148652,delta mike echo continue present heading
sm3_05_067.wav,148652,merair six nine five two proceed direct to trasadingen
sm3_05_047.wav,117548,hotel tango romeo good afternoon radar contact
sm3_05_138.wav,115244,alitalia three six nine turn to trasadingen
sm3_05_055.wav,165932,lufthansa four two zero nine continue descent to level three four zero
sm3_05_030.wav,141740,britannia three two seven alfa rhein one three two decimal four
sm3_05_075.wav,140588,tarom three seven four good afternoon radar contact
sm3_05_021.wav,250028,lufthansa four two zero seven good afternoon in radar contact
sm3_05_150.wav,156716,sunwing five two one two call zurich on one three four six
sm3_05_127.wav,84140,britannia three zero six alfa rhein
sm3_05_096.wav,220076,adria one six two seven contact rhein on one three two decimal four good day
sm3_05_148.wav,220076,lufthansa four five eight two is in radar contact climb to flight level two nine zero
sm3_05_154.wav,131372,delta echo charlie proceed direct to delta kilo bravo
sm3_05_040.wav,142892,and lufthansa three five five zero proceed direct to trasadingen
sm3_05_005.wav,156716,alitalia six four seven four good afternoon radar contact
sm3_05_091.wav,117548,delta mike echo proceed direct to trasadingen
sm3_05_167.wav,172844,lufthansa triple three zero climb to flight level three one zero
sm3_05_051.wav,215468,alitalia six four seven four contact rhein on one two seven three seven good day
sm3_05_079.wav,141740,britannia three zero six alfa good afternoon radar contact
sm3_05_063.wav,146348,hotel tango romeo contact rhein one two seven three seven
sm3_05_043.wav,101420,lima alfa juliett one is in radar contact
sm3_05_100.wav,118700,tarom three seven four proceed direct to kempten
sm3_05_099.wav,129068,egyptair eight eight four good afternoon radar contact
sm3_05_088.wav,135980,swissair nine three five nine good afternoon radar contact
sm3_05_054.wav,210860,lufthansa four two zero nine descend to flight level three five zero
sm3_05_082.wav,205100,roger aerovic one zero six one ah turn right heading ah two zero zero
sm3_05_050.wav,179756,india lima oscar oscar kilo call zurich on one three four decimal six good day
sm3_05_098.wav,236204,merair six nine four four climb to flight level two nine zero
sm3_05_002.wav,162476,tarom three seven two call rhein on one three two four good day
sm3_05_152.wav,146348,aero lloyd five six two climb to flight level three one zero
sm3_05_038.wav,191276,lufthansa four two zero seven contact rhein on one three two decimal four
sm3_05_113.wav,224684,good afternoon alitalia one three five your position please
sm3_05_130.wav,34604,disregard
sm3_05_090.wav,173996,lufthansa five five zero four contact zurich on one three four decimal six
sm3_05_049.wav,119852,sabena eight three six non r v s m radar contact
sm3_05_041.wav,159020,lufthansa four two zero nine good afternoon in radar contact
sm3_05_140.wav,223532,good afternoon lufthansa three five zero eight climb to flight level two seven zero
sm3_05_081.wav,121004,aerovic one zero six one request your heading
sm3_05_071.wav,148652,sabena eight three six call rhein one two seven three seven good day
sm3_05_145.wav,132524,alitalia three six nine turn right by ten degrees
sm3_05_012.wav,183212,speedbird one two nine good afternoon and confirm you level please
sm3_05_059.wav,144044,adria one six two seven good afternoon radar contact
sm3_05_013.wav,96812,roger what's the reason for your descent
sm3_05_116.wav,145196,alitalia one five zero call rhein one two seven three seven
sm3_05_015.wav,172844,and speedbird one two nine who cleared you down to flight level one four zero
sm3_05_149.wav,118700,tunair four eight zero two proceed to frankfurt
sm3_05_068.wav,162476,aerovic one zero six one good afternoon radar contact
sm3_05_083.wav,94508,malaysian four is in radar contact
sm3_05_062.wav,200492,lufthansa four two zero nine descend to flight level three two zero
