client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
xxx-id	sm3_04_094	aero lloyd five nine zero call zurich on one three four six good day 						en	
xxx-id	sm3_04_074	netherlands air force four one four non ~r ~v ~s ~m radar contact 						en	
xxx-id	sm3_04_139	hapag lloyd three five five one call zurich on one three three four good day 						en	
xxx-id	sm3_04_090	sabena eight three two call rhein one two seven three seven good day 						en	
xxx-id	sm3_04_127	belstar five zero two hotel call rhein one three two four good day 						en	
xxx-id	sm3_04_024	constellation two two five one good morning radar contact 						en	
xxx-id	sm3_04_093	air malta zero zero four call rhein one two seven three seven 						en	
xxx-id	sm3_04_112	oscar hotel india radar contact 						en	
xxx-id	sm3_04_045	~k ~l ~m three zero zero kilo good morning radar contact 						en	
xxx-id	sm3_04_058	georgia zero three seven rhein radar one two seven three seven good day 						en	
xxx-id	sm3_04_114	lufthansa four four one six direct to trasadingen 						en	
xxx-id	sm3_04_108	speedbird one two four good morning radar contact 						en	
xxx-id	sm3_04_113	netherlands air force four one four contact zurich on one three four decimal six good day 						en	
xxx-id	sm3_04_120	alitalia four zero one call zurich on one three four decimal six good day 						en	
xxx-id	sm3_04_069	all ah [UNKNOWN] ah nattenheim november tango mike 						en	
xxx-id	sm3_04_048	leisure six zero two four call rhein one two seven three seven good day 						en	
xxx-id	sm3_04_017	hapag lloyd ah six five three good morning climb to flight level two seven zero 						en	
xxx-id	sm3_04_104	one two seven three seven rhein radar 						en	
xxx-id	sm3_04_134	speedbird two two three radar contact 						en	
xxx-id	sm3_04_078	~k ~l ~m two six four turn left one five degrees 						en	
xxx-id	sm3_04_056	~k ~l ~m three zero zero kilo you were instructed to turn left by one five degrees you're in a right turn so continue left now three zero degrees 						en	
xxx-id	sm3_04_092	britannia triple two alfa good morning radar contact 						en	
xxx-id	sm3_04_035	lufthansa eight two six eight call zurich on one three four six 						en	
xxx-id	sm3_04_067	sabena eight three two good morning radar contact 						en	
xxx-id	sm3_04_122	aero lloyd five one seven proceed direct to frankfurt 						en	
xxx-id	sm3_04_029	sabena eight three eight contact rhein one two seven three seven good day 						en	
xxx-id	sm3_04_146	sabena nine three six nine turn right one five degrees 						en	
xxx-id	sm3_04_044	alitalia one one seven good morning radar contact 						en	
xxx-id	sm3_04_054	sobelair two five five seven proceed direct to kempten 						en	
xxx-id	sm3_04_115	alitalia four eight five call zurich on one three three four good day 						en	
xxx-id	sm3_04_059	olympic one four four call rhein one three two four 						en	
xxx-id	sm3_04_089	ah german air force five eight five call rhein on one two seven three seven 						en	
xxx-id	sm3_04_047	transwede one zero seven turn left ten degrees climb to level three two zero 						en	
xxx-id	sm3_04_091	sabena seven eight one six turn left to nattenheim 						en	
xxx-id	sm3_04_032	transwede one oh one call zurich on one three three decimal four good day 						en	
xxx-id	sm3_04_152	aero lloyd five one seven call rhein one two seven three seven good day 						en	
xxx-id	sm3_04_033	one three three decimal four 						en	
xxx-id	sm3_04_121	britannia triple two alfa call rhein on one three two four good day 						en	
xxx-id	sm3_04_087	jet set one four two nine contact rhein one two seven three seven good day 						en	
xxx-id	sm3_04_133	alitalia two nine two good morning radar contact 						en	
xxx-id	sm3_04_025	lufthansa eight two six eight climb to flight level three four zero 						en	
xxx-id	sm3_04_031	fox sierra india call zurich on one three four six 						en	
xxx-id	sm3_04_145	lufthansa four three seven six good morning climb to flight level two nine zero 						en	
xxx-id	sm3_04_021	hapag lloyd six five three climb to flight level two nine zero direct trasadingen 						en	
xxx-id	sm3_04_141	good morning sabena eight zero one in radar contact 						en	
xxx-id	sm3_04_110	lufthansa four four one six climb to flight level two nine zero 						en	
xxx-id	sm3_04_130	sabena nine three six nine radar contact 						en	
xxx-id	sm3_04_007	sabena eight three eight ah you have to maintain level two eight zero you're not allowed to climb to the no= ah ~r ~v ~s ~m area 						en	
xxx-id	sm3_04_062	sobelair two five five seven call rhein one three two four good day 						en	
xxx-id	sm3_04_109	alitalia four eight seven good morning radar contact 						en	
xxx-id	sm3_04_042	india sierra alfa call rhein one two seven three seven good day 						en	
xxx-id	sm3_04_036	olympic one four four good morning radar contact 						en	
xxx-id	sm3_04_107	hapag lloyd three five five one is in radar contact 						en	
xxx-id	sm3_04_027	leisure six zero two four good morning radar contact 						en	
xxx-id	sm3_04_049	constellation two two five one call rhein one three two four good day 						en	
xxx-id	sm3_04_131	britannia two three six alfa good morning radar contact 						en	
xxx-id	sm3_04_028	hapag lloyd six five three expect higher with zurich later on 						en	
xxx-id	sm3_04_040	transwede one oh seven good morning radar contact 						en	
xxx-id	sm3_04_013	swissair six five two zero good morning radar contact 						en	
xxx-id	sm3_04_030	fox sierra india climb to level two nine zero 						en	
xxx-id	sm3_04_066	air malta zero zero four descend to flight level three five zero 						en	
xxx-id	sm3_04_008	lufthansa eight two six eight continue on present heading 						en	
xxx-id	sm3_04_124	sierra alfa fox one one two call rhein on one two seven three seven good day 						en	
xxx-id	sm3_04_039	georgia zero three seven good morning radar contact 						en	
xxx-id	sm3_04_138	alitalia one four nine good morning radar contact 						en	
xxx-id	sm3_04_020	swissair nine three five two call rhein one two seven three seven good day 						en	
xxx-id	sm3_04_006	sabena eight three eight non ~r ~v ~s ~m radar contact 						en	
xxx-id	sm3_04_057	german air force five eight five non ~r ~v ~s ~m radar contact 						en	
xxx-id	sm3_04_105	sierra alfa fox one one two climb to flight level three two zero and fly heading three two zero 						en	
xxx-id	sm3_04_081	belstar five two six hotel radar contact 						en	
xxx-id	sm3_04_085	sabena seven eight one six turn left twenty degrees 						en	
xxx-id	sm3_04_153	delta papa alfa call milano on one three four five two good day 						en	
xxx-id	sm3_04_063	aero lloyd five two eight call zurich on one three three four 						en	
xxx-id	sm3_04_009	fox sierra india good morning radar contact 						en	
xxx-id	sm3_04_014	fox sierra india continue climb to flight level two seven zero 						en	
xxx-id	sm3_04_095	onur air three eight eight call rhein one three two decimal four 						en	
xxx-id	sm3_04_073	~k ~l ~m two six four radar contact 						en	
xxx-id	sm3_04_102	lufthansa four six five two contact zurich on one three four six good day 						en	
xxx-id	sm3_04_157	<OT> we're stopping so one ah thank you </OT> 						en	
xxx-id	sm3_04_098	four one four read you five 						en	
xxx-id	sm3_04_052	transwede one zero seven direct to trasadingen 						en	
xxx-id	sm3_04_071	aero lloyd five nine zero radar contact climb to level two nine zero 						en	
xxx-id	sm3_04_147	netherlands air force three five call rhein one three two four good day 						en	
xxx-id	sm3_04_101	lufthansa four four one six good morning radar contact turn left ten degrees i'll call you for higher 						en	
xxx-id	sm3_04_002	[EMPTY] 						en	
xxx-id	sm3_04_016	lufthansa eight two six eight now proceed direct to trasadingen 						en	
xxx-id	sm3_04_012	station calling say again 						en	
xxx-id	sm3_04_148	speedbird two two three call rhein one two seven three seven good day 						en	
xxx-id	sm3_04_075	alitalia one one seven call zurich on one three three four good day 						en	
xxx-id	sm3_04_097	netherlands air force four one four climb to level three three zero 						en	
xxx-id	sm3_04_125	speedbird one two four rhein one two seven three seven good day 						en	
xxx-id	sm3_04_123	europa three six three good morning proceed direct to frankfurt 						en	
xxx-id	sm3_04_077	aero lloyd five nine zero proceed direct to trasadingen 						en	
xxx-id	sm3_04_144	good bye 						en	
xxx-id	sm3_04_023	malaysian two good morning radar contact 						en	
xxx-id	sm3_04_060	sabena seven eight one six ah good morning radar contact 						en	
xxx-id	sm3_04_140	alitalia four eight seven contact zurich one three four decimal six good day 						en	
xxx-id	sm3_04_019	swissair six five two zero proceed direct to frankfurt 						en	
xxx-id	sm3_04_119	sierra alfa fox one one two proceed direct to nattenheim 						en	
xxx-id	sm3_04_106	belstar five two six hotel call rhein on one three two decimal four 						en	
xxx-id	sm3_04_051	air malta zero zero four good morning radar contact 						en	
xxx-id	sm3_04_129	lufthansa three five five six guten tag continue present heading and climb to flight level ah two seven zero 						en	
xxx-id	sm3_04_083	alitalia four zero one good morning climb to flight level two nine zero 						en	
xxx-id	sm3_04_041	call you back 						en	
xxx-id	sm3_04_128	turkish five one five rhein one two seven three seven 						en	
xxx-id	sm3_01_098	gulf air zero zero seven radar contact 						en	
xxx-id	sm3_01_146	lufthansa three five five six zurich on one three four six 						en	
xxx-id	sm3_01_026	fox sierra india climb to level three seven zero 						en	
xxx-id	sm3_01_160	delta india mike lima lima contact milano on one three four five two 						en	
xxx-id	sm3_01_067	jet set eight one seven call rhein on one two seven three seven good day 						en	
xxx-id	sm3_01_101	sabena seven eight one six contact rhein on one two seven three seven 						en	
xxx-id	sm3_01_097	hapag lloyd three five five one guten tag radar contact 						en	
xxx-id	sm3_01_090	roger 						en	
xxx-id	sm3_01_122	lufthansa four four one six zurich on one three four decimal six 						en	
xxx-id	sm3_01_162	nine three six nine now call zurich on one three four decimal six 						en	
xxx-id	sm3_01_123	speedbird one two four contact rhein on one two seven three seven good day 						en	
xxx-id	sm3_01_057	olympic one four four call rhein on one three two decimal four 						en	
xxx-id	sm3_01_118	and europa three five three is identified correction europa three six three 						en	
xxx-id	sm3_01_048	sobelair two five five seven turn further left heading ah one zero zero 						en	
xxx-id	sm3_01_023	swissair nine three five two call rhein on one two seven three seven good day 						en	
xxx-id	sm3_01_103	britannia triple two alfa radar contact 						en	
xxx-id	sm3_01_076	lufthansa four six five two radar contact climb to level two nine zero 						en	
xxx-id	sm3_01_013	sabena eight three eight radar contact 						en	
xxx-id	sm3_01_035	transwede one zero seven good morning in radar contact 						en	
xxx-id	sm3_01_089	viva five eight five what's the descend rate 						en	
xxx-id	sm3_01_126	belstar five zero two hotel rhein on one three two four 						en	
xxx-id	sm3_01_154	jet set four nine seven radar contact 						en	
xxx-id	sm3_01_072	viva five eight five report your heading 						en	
xxx-id	sm3_01_110	good bye 						en	
xxx-id	sm3_01_119	oscar oscar papa hotel india radar contact 						en	
xxx-id	sm3_01_061	~k ~l ~m two six four guten tag radar contact 						en	
xxx-id	sm3_01_056	sobelair two five five seven call rhein on one three two decimal four 						en	
xxx-id	sm3_01_050	transwede one zero seven climb to level three one zero 						en	
xxx-id	sm3_01_127	lufthansa three five five six good morning continue present heading and climb to level two nine zero 						en	
xxx-id	sm3_01_058	sabena seven eight one six is in radar contact 						en	
xxx-id	sm3_01_149	buongiorno alitalia one five seven radar contact 						en	
xxx-id	sm3_01_150	speedbird one two two call rhein on one two seven three seven 						en	
xxx-id	sm3_01_144	delta papa alfa call milano on one three four five two 						en	
xxx-id	sm3_01_128	hapag lloyd three five five one zurich on one three three decimal four 						en	
xxx-id	sm3_01_165	alitalia one five 						en	
xxx-id	sm3_01_030	constellation two two five one radar contact 						en	
xxx-id	sm3_01_092	air malta zero zero four rhein one two seven three seven 						en	
xxx-id	sm3_01_039	malaysian two call rhein on one two seven three seven good day 						en	
xxx-id	sm3_01_084	alitalia four zero one climb to level two seven zero direct to trasadingen 						en	
xxx-id	sm3_01_047	good morning air malta zero zero four radar contact 						en	
xxx-id	sm3_01_012	speedbird one five six call rhein on one two seven three seven 						en	
xxx-id	sm3_01_015	roger 						en	
xxx-id	sm3_01_153	condor two one eight guten tag radar contact 						en	
xxx-id	sm3_01_044	leisure six zero two four call rhein on one two seven three seven 						en	
xxx-id	sm3_01_100	lufthansa four six five two zurich one three four six 						en	
xxx-id	sm3_01_105	alitalia one one nine call zurich on one three four decimal six 						en	
xxx-id	sm3_01_116	europa three six three good morning squawk ident 						en	
xxx-id	sm3_01_129	sabena nine three six nine radar contact 						en	
xxx-id	sm3_01_064	sabena eight three two radar contact 						en	
xxx-id	sm3_01_009	swissair six five two zero guten tag in radar contact 						en	
xxx-id	sm3_01_034	good bye 						en	
xxx-id	sm3_01_140	netherlands air force three five call rhein on one three two decimal four 						en	
xxx-id	sm3_01_135	ah good morning speedbird one two two radar contact 						en	
xxx-id	sm3_01_004	[EMPTY] 						en	
xxx-id	sm3_01_106	belstar five zero two hotel good morning you're in radar contact 						en	
xxx-id	sm3_01_051	georgia zero three seven call rhein on one two seven three seven 						en	
xxx-id	sm3_01_063	aero lloyd five nine zero climb to level two nine zero 						en	
xxx-id	sm3_01_125	turkair five one five call rhein on one two seven three seven good day 						en	
xxx-id	sm3_01_065	transwede one zero seven call zurich on one three four six good day 						en	
xxx-id	sm3_01_151	alitalia one four nine direct trasadingen 						en	
xxx-id	sm3_01_163	hapag lloyd one three seven guten tag radar contact 						en	
xxx-id	sm3_01_053	sobelair two five five seven now turn right direct kempten 						en	
xxx-id	sm3_01_164	lufthansa three six three eight climb to level three three zero 						en	
xxx-id	sm3_01_087	sabena seven eight one six proceed direct to gotil 						en	
xxx-id	sm3_01_131	lufthansa three five five six direct to trasadingen 						en	
xxx-id	sm3_01_001	good morning sabena four eight one radar contact 						en	
xxx-id	sm3_01_147	midland seven two zero rhein one two seven three seven 						en	
xxx-id	sm3_01_120	gulf air zero zero seven call rhein on one two seven three seven good day 						en	
xxx-id	sm3_01_059	transwede one zero seven climb to level three three zero 						en	
xxx-id	sm3_01_155	alitalia four one three continue climb to level two nine zero 						en	
xxx-id	sm3_01_107	lufthansa four four one six climb to flight level two nine zero 						en	
xxx-id	sm3_01_068	alitalia one one nine radar contact 						en	
xxx-id	sm3_01_028	leisure six zero two four radar contact 						en	
xxx-id	sm3_01_038	air georgia zero three seven radar contact 						en	
xxx-id	sm3_01_041	olympic one four four in radar contact 						en	
xxx-id	sm3_01_037	hapag lloyd six five three contact zurich on one three four decimal six 						en	
xxx-id	sm3_01_043	~k ~l ~m three hundred kilo radar contact 						en	
xxx-id	sm3_01_142	alitalia one four nine for shortcut right one five degrees 						en	
xxx-id	sm3_01_020	[EMPTY] 						en	
xxx-id	sm3_01_060	~k ~l ~m three hundred kilo turn left inbound in nattenheim 						en	
xxx-id	sm3_01_124	alitalia two nine two is in radar contact 						en	
xxx-id	sm3_01_109	belstar five two six hotel call rhein on one three two decimal four 						en	
xxx-id	sm3_01_143	sabena nine three six nine proceed direct to fribourg 						en	
xxx-id	sm3_01_096	~k ~l ~m two six four call rhein on one two seven three seven good day 						en	
xxx-id	sm3_01_115	turkair five one five in radar contact 						en	
xxx-id	sm3_01_134	ciao 						en	
xxx-id	sm3_01_031	sabena eight three eight call rhein on one two seven three seven 						en	
xxx-id	sm3_01_062	ah jet set one four two nine good morning radar contact 						en	
xxx-id	sm3_01_021	hapag lloyd six five three in radar contact climb to level two nine zero 						en	
xxx-id	sm3_01_136	midland seven two zero guten tag radar contact 						en	
xxx-id	sm3_01_032	transwede one oh one call zurich on one three three four good day 						en	
xxx-id	sm3_01_008	lufthansa eight two six eight good morning climb to flight level two nine zero 						en	
xxx-id	sm3_01_054	air malta zero zero four report your heading 						en	
xxx-id	sm3_01_066	alitalia one one seven call zurich on one three three decimal four good day 						en	
xxx-id	sm3_01_094	aero lloyd five nine zero call zurich on one three four six 						en	
xxx-id	sm3_01_137	alitalia one four nine radar contact 						en	
xxx-id	sm3_01_017	india sierra alfa guten tag radar contact 						en	
xxx-id	sm3_01_093	alitalia four zero one now continue climb to level two nine zero 						en	
xxx-id	sm3_01_112	alitalia four eight five you call zurich on one three three four good day 						en	
xxx-id	sm3_01_036	alitalia one one seven good morning radar contact 						en	
xxx-id	sm3_01_145	good morning lufthansa three six three eight climb to flight level two seven zero 						en	
xxx-id	sm3_01_018	sabena four eight one turn to dinkelsbuhl contact rhein one three two decimal four 						en	
xxx-id	sm3_01_078	jet set one four two nine call rhein on one two seven three seven good day 						en	
xxx-id	sm3_01_085	~k ~l ~m two six four turn left to nattenheim 						en	
xxx-id	sm3_01_005	transwede one zero one radar contact 						en	
xxx-id	sm3_01_074	viva five eight five report your heading 						en	
xxx-id	sm3_01_019	lufthansa eight two six eight heading one eight zero 						en	
xxx-id	sm3_01_046	jet set eight one seven is in radar contact 						en	
xxx-id	sm3_01_121	britannia triple two alfa contact rhein on one three two four 						en	
xxx-id	sm3_01_022	transwede one oh one proceed present position direct to hochwald ho= hotel oscar charlie and thereafter st prex 						en	
xxx-id	sm3_01_006	india oscar kilo call rhein on one two seven three seven good day 						en	
xxx-id	sm3_01_158	alitalia four six five roger 						en	
xxx-id	sm3_01_113	lufthansa four four one six direct to trasadingen 						en	
xxx-id	sm3_01_055	air malta zero zero four roger fly heading zero two five 						en	
xxx-id	sm3_01_104	and britannia triple two alfa set course for kempten 						en	
xxx-id	sm3_01_014	lufthansa eight two six eight what's your rate of climb 						en	
xxx-id	sm3_01_045	constellation ah two two five one call rhein on one three two four 						en	
xxx-id	sm3_01_040	india tango alfa sierra alfa call rhein on one two seven three seven good day 						en	
xxx-id	sm3_01_139	sabena eight zero one radar contact 						en	
xxx-id	sm3_01_133	alitalia four eight seven zurich one three four six 						en	
xxx-id	sm3_01_077	aero lloyd [UNKNOWN] charlie papa alfa guten tag radar contact 						en	
xxx-id	sm3_01_132	oscar hotel india call rhein on one three two four 						en	
xxx-id	sm3_01_025	malaysian two radar contact 						en	
xxx-id	sm3_01_148	europa three six three rhein one two seven three seven 						en	
xxx-id	sm3_01_130	britannia two two six alfa radar con= correction two three six alfa radar contact 						en	
xxx-id	sm3_01_095	welcome viva five eight five call us now on one two seven three seven good day 						en	
xxx-id	sm3_01_161	sabena nine three six nine rhein 						en	
xxx-id	sm3_01_075	viva five eight five roger turn right heading zero three five 						en	
xxx-id	sm3_01_070	buongiorno alitalia four eight five in radar contact 						en	
xxx-id	sm3_01_091	sabena eight three two call rhein on one three correction one two seven three seven 						en	
xxx-id	sm3_01_099	lufthansa four four one six guten tag radar contact continue present heading i'll call you back for higher 						en	
xxx-id	sm3_01_029	lufthansa eight two six eight call zurich on one three four decimal six 						en	
xxx-id	sm3_01_073	viva five eight five rhein 						en	
xxx-id	sm3_01_102	good morning speedbird one two four radar contact 						en	
xxx-id	sm3_01_159	britannia two three six alfa call zurich on one three three decimal four good day 						en	
xxx-id	sm3_01_002	speedbird one five six radar contact 						en	
xxx-id	sm3_01_003	transavia three eight one call zurich on one three four six 						en	
xxx-id	sm3_01_052	swissair six five two zero contact rhein on one two seven three seven 						en	
xxx-id	sm3_01_010	swissair nine three five two continue climb to level three five zero 						en	
xxx-id	sm3_01_157	swissair seven eight three romeo radar contact 						en	
xxx-id	sm3_01_083	alitalia four zero one rhein 						en	
xxx-id	sm3_01_152	sabena eight zero one direct trasadingen 						en	
xxx-id	sm3_01_082	<FL> </FL> 						en	
xxx-id	sm3_01_114	delta india mike lima lima good morning radar contact 						en	
xxx-id	sm3_01_049	good afternoon viva five eight five in radar contact 						en	
xxx-id	sm3_01_071	viva five eight five report your heading 						en	
xxx-id	sm3_01_024	swissair six five two zero proceed direct to frankfurt 						en	
xxx-id	sm3_01_027	lufthansa eight two six eight direct to trasadingen 						en	
xxx-id	sm3_01_138	sabena nine three six nine for shortcut turn right twenty degrees 						en	
xxx-id	sm3_01_088	sabena eight three two likewise direct to gotil 						en	
xxx-id	sm3_01_033	fox sierra india call zurich on one three three four 						en	
xxx-id	sm3_01_080	go ahead sir 						en	
xxx-id	sm3_01_007	swissair nine three five two roger radar contact 						en	
xxx-id	sm3_01_042	sobelair two five five seven good morning radar contact ah for separation turn left ten degrees 						en	
xxx-id	sm3_01_081	viva five eight five roger is copied descend to flight level two eight zero and ah proceed now direct to warburg whiskey romeo bravo 						en	
xxx-id	sm3_01_156	lufthansa three six three eight direct trasadingen 						en	
xxx-id	sm3_01_111	alitalia four zero one call zurich on one three four six 						en	
xxx-id	sm3_01_079	~k ~l ~m three hundred kilo rhein one two seven three seven good day 						en	
xxx-id	sm3_01_108	alitalia four eight seven good morning radar contact 						en	
xxx-id	sm3_01_016	fox sierra india guten tag climb to level two seven zero 						en	
xxx-id	sm3_01_011	lufthansa eight two six eight continue present heading 						en	
xxx-id	sm3_01_117	ah good morning netherlands air force three five in radar contact 						en	
xxx-id	sm3_01_086	belstar five two six hotel good morning radar contact 						en	
xxx-id	sm3_01_069	air malta zero zero four direct to frankfurt 						en	
xxx-id	sm3_01_141	tschuss 						en	
xxx-id	sm3_03_058	aero lloyd five nine zero in radar contact climb to flight level two nine zero 						en	
xxx-id	sm3_03_092	sabena seven eight one six call rhein on one two seven three seven 						en	
xxx-id	sm3_03_060	sabena eight three two radar contact 						en	
xxx-id	sm3_03_013	sabena four eight one call rhein on one three two decimal four 						en	
xxx-id	sm3_03_006	swissair six five two zero ah what's your position 						en	
xxx-id	sm3_03_049	swissair six five two zero call rhein on one two seven three seven 						en	
xxx-id	sm3_03_052	transwede one zero seven climb to flight level three three zero 						en	
xxx-id	sm3_03_134	lufthansa three six three eight climb to level two seven zero 						en	
xxx-id	sm3_03_015	speedbird one five six call rhein one two seven three seven good day 						en	
xxx-id	sm3_03_019	lufthansa eight two six eight climb to flight level three three zero on heading one eight zero 						en	
xxx-id	sm3_03_048	hapag lloyd six five three call zurich on one three four six 						en	
xxx-id	sm3_03_106	europa three six three radar contact 						en	
xxx-id	sm3_03_100	delta lima lima radar contact 						en	
xxx-id	sm3_03_115	hapag lloyd three five five one contact zurich on one three three four 						en	
xxx-id	sm3_03_102	alitalia four eight five contact zurich on one three three four 						en	
xxx-id	sm3_03_126	midland seven two zero climb to level three five zero with fifteen hundred feet per minute or more 						en	
xxx-id	sm3_03_122	speedbird one two two radar contact 						en	
xxx-id	sm3_03_097	alitalia four eight seven is in radar contact confirm level three four zero 						en	
xxx-id	sm3_03_009	transwede one oh one climb to level three eight zero 						en	
xxx-id	sm3_03_027	lufthansa eight two six eight call zurich radar on one three four decimal six good day 						en	
xxx-id	sm3_03_136	lufthansa three six three eight climb to level three zero zero 						en	
xxx-id	sm3_03_131	alitalia one five seven is in radar contact already 						en	
xxx-id	sm3_03_098	roger alitalia four eight seven 						en	
xxx-id	sm3_03_010	india sierra alfa is in radar contact 						en	
xxx-id	sm3_03_088	singa one one two non ~r ~v ~s ~m radar contact 						en	
xxx-id	sm3_03_042	air malta zero zero four radar contact 						en	
xxx-id	sm3_03_001	swissair nine three five two radar contact expect higher after karlsruhe 						en	
xxx-id	sm3_03_094	netherlands three five radar contact 						en	
xxx-id	sm3_03_107	singa one one two call rhein one two seven three seven 						en	
xxx-id	sm3_03_096	lu= 						en	
xxx-id	sm3_03_076	air malta zero zero four contact rhein one two seven three seven 						en	
xxx-id	sm3_03_036	india sierra alfa contact rhein on one two seven three seven 						en	
xxx-id	sm3_03_124	alitalia four eight seven contact zurich on one three four six 						en	
xxx-id	sm3_03_041	~k ~l ~m three zero zero kilo is in radar contact 						en	
xxx-id	sm3_03_033	sobelair two five five seven radar contact 						en	
xxx-id	sm3_03_087	~k ~l ~m two six four call rhein on one two seven three seven 						en	
xxx-id	sm3_03_147	britannia two three six alfa call zurich on one three three four 						en	
xxx-id	sm3_03_108	lufthansa four four one six call zurich on one three four six 						en	
xxx-id	sm3_03_149	alitalia two nine two call rhein one two seven three seven 						en	
xxx-id	sm3_03_038	alitalia one one seven radar contact 						en	
xxx-id	sm3_03_039	malaysian two call rhein on one two seven three seven 						en	
xxx-id	sm3_03_123	oscar hotel india call rhein one three two four 						en	
xxx-id	sm3_03_040	georgia air zero three seven is in radar contact 						en	
xxx-id	sm3_03_062	alitalia one one seven zurich one three three four 						en	
xxx-id	sm3_03_011	sabena eight three eight radar contact 						en	
xxx-id	sm3_03_132	europa three six three call rhein one two seven three seven 						en	
xxx-id	sm3_03_064	german air force five eight five request your heading 						en	
xxx-id	sm3_03_086	lufthansa four six five two call zurich on one three four six 						en	
xxx-id	sm3_03_084	belstar five zero two hotel radar contact 						en	
xxx-id	sm3_03_004	and lufthansa eight two six eight maintain your heading 						en	
xxx-id	sm3_03_030	constellation two two five one climb to level four one zero 						en	
xxx-id	sm3_03_032	olympic one four four guten tag radar contact 						en	
xxx-id	sm3_03_089	netherlands air force four one four call zurich on one three four decimal six 						en	
xxx-id	sm3_03_082	britannia triple two alfa radar contact 						en	
xxx-id	sm3_03_101	oscar oscar papa hotel india is in radar contact 						en	
xxx-id	sm3_03_103	alitalia four zero one call zurich one three four six 						en	
xxx-id	sm3_03_081	aero lloyd five nine zero call zurich on one three four six 						en	
xxx-id	sm3_03_112	speedbird one two four call rhein one two seven three seven 						en	
xxx-id	sm3_03_151	hapag lloyd one three seven radar contact 						en	
xxx-id	sm3_03_085	hapag lloyd three five five one radar contact 						en	
xxx-id	sm3_03_068	and lufthansa four six five two proceed direct to trasadingen 						en	
xxx-id	sm3_03_026	leisure six zero two four ah in radar contact 						en	
xxx-id	sm3_03_031	transwede one oh one call zurich on one three three four 						en	
xxx-id	sm3_03_150	speedbird three eight nine radar contact 						en	
xxx-id	sm3_03_063	netherlands four one four non ~r ~v ~s ~m radar contact 						en	
xxx-id	sm3_03_070	belstar five two six hotel radar contact 						en	
xxx-id	sm3_03_054	olympic one four four call rhein on one three two four good day 						en	
xxx-id	sm3_03_143	alitalia four one three climb to level two five zero direct trasadingen 						en	
xxx-id	sm3_03_125	sabena eight zero one in radar contact 						en	
xxx-id	sm3_03_050	sabena seven eight one six in radar contact 						en	
xxx-id	sm3_03_034	transwede one oh seven radar contact 						en	
xxx-id	sm3_03_144	speedbird one two two call rhein one two seven three seven 						en	
xxx-id	sm3_03_005	sabena four eight one turn to delta kilo bravo 						en	
xxx-id	sm3_03_142	alitalia four six five radar contact 						en	
xxx-id	sm3_03_057	jet set one four two nine radar contact 						en	
xxx-id	sm3_03_155	<FL> </FL> 						en	
xxx-id	sm3_03_043	constellation two two five one proceed direct to kempten 						en	
xxx-id	sm3_03_065	roger fly heading zero three five 						en	
xxx-id	sm3_03_016	[EMPTY] 						en	
xxx-id	sm3_03_109	britannia triple two alfa call rhein one three two four 						en	
xxx-id	sm3_03_020	hapag lloyd six five three climb to level three one zero 						en	
xxx-id	sm3_03_080	lufthansa four six five two climb to flight level three four zero 						en	
xxx-id	sm3_03_153	alitalia one four nine zurich one three four six 						en	
xxx-id	sm3_03_008	fox sierra india radar contact climb to flight level three zero zero 						en	
xxx-id	sm3_03_071	delta papa alfa radar contact 						en	
xxx-id	sm3_03_141	ah sorry ah sabena eight zero one sabena eight zero one commence turn to trasadingen 						en	
xxx-id	sm3_03_059	air malta zero zero four descend to flight level three two zero 						en	
xxx-id	sm3_03_045	jet set eight one seven is in radar contact 						en	
xxx-id	sm3_03_077	netherlands air force four one four descend to flight level three three zero 						en	
xxx-id	sm3_03_111	alitalia two nine two radar contact 						en	
xxx-id	sm3_03_091	con= ah so pick up ah heading of ah one six five 						en	
xxx-id	sm3_03_017	hapag lloyd ah six five three is in radar contact climb to flight level two nine zero 						en	
xxx-id	sm3_03_133	midland seven two zero call rhein one two seven three seven 						en	
xxx-id	sm3_03_022	constellation two two five one is in radar contact confirm you're able for level four one zero 						en	
xxx-id	sm3_03_139	swissair seven eight three romeo radar contact 						en	
xxx-id	sm3_03_007	ah swissair six five two zero is in radar contact now 						en	
xxx-id	sm3_03_093	belstar five two six hotel call rhein one three two four 						en	
xxx-id	sm3_03_137	jet set four nine seven radar contact 						en	
xxx-id	sm3_03_023	roger i'll call you back 						en	
xxx-id	sm3_03_138	condor two one eight radar contact 						en	
xxx-id	sm3_03_075	belstar five two six hotel climb to flight level three four zero 						en	
xxx-id	sm3_03_025	lufthansa eight two six eight direct to trasadingen 						en	
xxx-id	sm3_03_130	alitalia one five seven radar contact 						en	
xxx-id	sm3_03_056	sobelair two five five seven rhein one three two four 						en	
xxx-id	sm3_03_146	delta india mike lima lima call milano on one three four five two 						en	
xxx-id	sm3_03_114	belstar five zero two hotel rhein one three two four 						en	
xxx-id	sm3_03_078	german air force five eight five call rhein one two seven three seven good day 						en	
xxx-id	sm3_03_079	sabena eight three two call rhein on one two seven three seven 						en	
xxx-id	sm3_03_018	fox oscar kilo sierra india continue climb to level three four zero 						en	
xxx-id	sm3_03_066	~k ~l ~m three hundred kilo call rhein one two seven three seven 						en	
xxx-id	sm3_03_104	turkair five one five radar contact 						en	
